Datetime,total_feed(TPH),reject(TPH),sep_drive_speed(RPM),bucket_elevator(AMP),mill_sound(%),cement_category
04-12-2023 17:00,119.454464,0.129426137,352.5328064,49.96337128,58.60806274,0
04-12-2023 18:00,116.777051,1.035409093,352.5328064,56.60561752,61.6849823,0
04-12-2023 19:00,106.2820549,0.129426137,352.5328064,54.74969864,84.22466278,0
04-12-2023 20:00,114.4722872,1.035409093,352.5328064,54.01709747,56.48352051,0
04-12-2023 21:00,114.0300446,5.047619343,348.9790649,49.18193054,54.43223572,0
04-12-2023 22:00,122.317955,4.012209892,352.5328064,53.67521667,58.68132019,0
04-12-2023 23:00,123.8148994,0.129426137,448.1289063,47.52136612,66.83760834,0
05-12-2023 00:00,124.5074492,0.194139197,448.1289063,51.33089447,61.09890366,0
05-12-2023 01:00,109.5794926,0.129426137,301.7140808,51.18437576,83.29670715,0
05-12-2023 02:00,118.9821749,0.194139197,251.2507019,53.08913422,63.80952454,0
05-12-2023 03:00,119.385601,0.194139197,251.2507019,50.5982933,80.36630249,0
05-12-2023 04:00,116.4696054,0.129426137,251.2507019,54.06593704,61.17216492,0
05-12-2023 05:00,115.7042799,0.129426137,251.2507019,53.23565674,66.44689178,0
05-12-2023 06:00,124.4898672,0.194139197,251.2507019,52.01465607,68.84004974,0
05-12-2023 07:00,127.9345589,0.194139197,251.2507019,59.97558212,54.43223572,0
05-12-2023 08:00,119.9094067,0.194139197,282.8791504,49.96337128,63.85836792,0
05-12-2023 09:00,117.7533598,0.129426137,302.4248352,50.7936554,54.1391983,0
05-12-2023 10:00,119.9497013,0.194139197,302.4248352,52.35653687,55.18925858,0
05-12-2023 11:00,120.6412754,0.194139197,302.4248352,47.61904907,69.27960968,0
05-12-2023 12:00,119.0515327,0.194139197,302.4248352,51.18437576,59.26740265,0
05-12-2023 13:00,113.7296762,0.194139197,302.4248352,53.28449631,55.79975891,0
05-12-2023 14:00,117.4058666,0.129426137,302.4248352,52.50305557,59.04762268,0
05-12-2023 15:00,117.8063545,0.194139197,302.4248352,51.81929398,59.12088013,0
05-12-2023 16:00,87.8373642,0.129426137,253.3829651,47.76556778,54.99389648,1
05-12-2023 17:00,99.19609594,14.0427351,546.5680542,56.50793839,62.95482635,1
05-12-2023 18:00,99.50403142,0.129426137,546.5680542,53.08913422,59.14530182,1
05-12-2023 19:00,99.53577685,13.0720396,546.5680542,53.18681717,60.97680283,1
05-12-2023 20:00,97.14871955,0.194139197,577.8411255,51.23321533,79.41391754,1
05-12-2023 21:00,85.00879741,0.129426137,599.8743896,52.35653687,76.75213623,1
05-12-2023 22:00,86.54212546,2.070818186,598.4528809,52.50305557,62.1978035,1
05-12-2023 23:00,86.52503133,7.11843729,598.4528809,52.11233521,53.50427628,1
06-12-2023 00:00,85.79120994,0.129426137,598.4528809,48.69352722,62.90598679,1
06-12-2023 01:00,85.65543437,7.11843729,598.0974731,50.1098938,67.00855255,1
06-12-2023 02:00,86.15238094,1.100122213,599.1636353,48.44932938,57.72893906,1
06-12-2023 03:00,86.00366354,5.047619343,597.7421265,49.57265091,63.58974457,1
06-12-2023 04:00,86.89377213,0.129426137,597.7421265,50.74481201,58.29059982,1
06-12-2023 05:00,86.4517715,3.10622716,597.7421265,54.40781784,58.04640198,1
06-12-2023 06:00,86.40928078,1.164835215,597.7421265,55.14041901,57.48474121,1
06-12-2023 07:00,92.87423921,0.129426137,649.6270142,50.74481201,64.22466278,1
06-12-2023 08:00,94.77338505,3.10622716,619.0646973,52.94261551,59.16972351,1
06-12-2023 09:00,95.22979736,10.03052521,617.6431885,49.37728882,64.00488281,1
06-12-2023 10:00,91.36508393,14.94871807,627.593689,54.40781784,61.07448196,1
06-12-2023 11:00,94.57777834,6.083028316,629.7259521,50.98901367,75.9706955,1
06-12-2023 12:00,84.54115415,7.053724289,696.5366211,52.89377594,79.29182434,1
06-12-2023 13:00,0.035653237,0.129426137,743.8016357,48.88888931,94.23687744,0
06-12-2023 14:00,83.50623083,0.194139197,579.617981,47.96092987,74.40781403,1
06-12-2023 15:00,109.6627617,9.059829712,499.6584167,50.30525208,53.7973175,0
06-12-2023 16:00,115.9284487,0.129426137,448.1289063,50.84249496,60.78144455,0
06-12-2023 17:00,108.8622742,0.194139197,448.1289063,50.7936554,66.49572754,0
06-12-2023 18:00,115.679121,0.129426137,448.1289063,52.16117477,58.41270065,0
06-12-2023 19:00,117.840786,11.97191715,500.7245178,52.11233521,54.4810791,0
06-12-2023 20:00,116.3040361,4.012209892,500.7245178,53.77289581,54.92063904,0
06-12-2023 21:00,111.369236,0.129426137,500.7245178,51.47741318,73.52869415,0
06-12-2023 22:00,109.6327238,0.129426137,500.7245178,51.86813354,74.35897827,0
06-12-2023 23:00,109.7069607,0.194139197,447.7735291,51.37973404,66.81318665,0
07-12-2023 00:00,109.9435978,0.194139197,447.7735291,51.91697311,62.29548645,0
07-12-2023 01:00,116.8793707,0.194139197,447.7735291,50.40293503,76.19047546,0
07-12-2023 02:00,111.55336,1.164835215,447.7735291,49.57265091,59.04762268,0
07-12-2023 03:00,113.3155136,0.129426137,447.7735291,49.32844925,67.32601166,0
07-12-2023 04:00,104.4954872,0.194139197,447.7735291,50.54945374,63.66300583,0
07-12-2023 05:00,106.4879208,0.194139197,447.7735291,52.35653687,64.85958862,0
07-12-2023 06:00,97.51404285,0.129426137,447.7735291,50.4517746,85.93406677,0
07-12-2023 07:00,102.8520164,0.194139197,452.3934326,49.96337128,54.67643738,0
07-12-2023 08:00,105.4190521,0.194139197,452.3934326,50.69597244,55.70207977,0
07-12-2023 09:00,110.1851101,0.129426137,452.3934326,50.98901367,53.21123505,0
07-12-2023 10:00,113.70086,0.129426137,401.9300537,52.50305557,57.80220032,0
07-12-2023 11:00,110.9606848,0.129426137,362.8387146,51.03785324,55.04273605,0
07-12-2023 12:00,113.7006111,0.129426137,282.168396,53.67521667,57.33821869,0
07-12-2023 13:00,115.2432289,0.129426137,262.2673645,54.89621735,52.6251564,0
07-12-2023 14:00,118.1335821,0.194139197,262.2673645,53.47985458,55.21367645,0
07-12-2023 15:00,117.4771738,0.129426137,262.2673645,52.16117477,54.62759781,0
07-12-2023 16:00,117.8022032,1.035409093,262.2673645,51.42857361,54.45665741,0
07-12-2023 17:00,117.4664288,0.129426137,154.2331085,49.52381134,59.21856308,0
07-12-2023 18:00,118.1321182,0.129426137,102.3482361,48.88888931,52.35653687,0
07-12-2023 19:00,117.3790054,0.194139197,102.3482361,52.11233521,50.81807327,0
07-12-2023 20:00,116.5726519,0.129426137,101.6374893,60.65934372,82.27106476,0
07-12-2023 21:00,114.9033022,0.129426137,102.3482361,49.81684875,49.25518799,0
07-12-2023 22:00,86.6857152,0.129426137,102.7036133,47.32600784,88.91330719,0
07-12-2023 23:00,112.6808348,0.194139197,102.3482361,52.21001434,61.31868362,0
08-12-2023 00:00,114.5685043,0.194139197,102.3482361,50.25641251,67.4236908,0
08-12-2023 01:00,109.4634962,0.129426137,102.3482361,50.1098938,65.49450684,0
08-12-2023 02:00,112.7208824,0.194139197,102.7036133,50.40293503,58.90110016,0
08-12-2023 03:00,115.8439598,0.194139197,103.0589981,51.47741318,57.16727829,0
08-12-2023 04:00,93.96826005,0.194139197,797.4633789,49.91453171,67.64347076,1
08-12-2023 05:00,91.41953945,85.68009949,797.4633789,70.62271118,69.1086731,1
08-12-2023 06:00,94.61734152,90.85714722,797.4633789,71.1111145,67.7411499,1
08-12-2023 07:00,93.19292259,55.9120903,745.5784912,66.27594757,66.0561676,1
08-12-2023 08:00,0.035653237,7.11843729,797.8187866,43.27228546,100,0
08-12-2023 09:00,0.042490844,0.194139197,799.2402954,41.95360184,99.92674255,0
08-12-2023 10:00,0.035653237,0.129426137,797.4633789,42.78388214,100,0
08-12-2023 11:00,0.042490844,0.129426137,800.6617432,42.93040466,99.92674255,0
08-12-2023 12:00,0.042490844,0.194139197,798.8848877,42.29548264,99.97557831,0
08-12-2023 13:00,0.045909647,0.194139197,798.8848877,42.83272171,99.90232086,0
08-12-2023 14:00,86.7885282,10.03052521,602.0066528,59.78022385,55.97069931,1
08-12-2023 15:00,89.92308164,17.99023247,652.4700317,56.70330048,64.20024872,1
08-12-2023 16:00,89.64444995,16.95482445,652.4700317,54.50549698,65.90964508,1
08-12-2023 17:00,90.50403142,33.97436142,696.1812134,57.92430115,64.39560699,1
08-12-2023 18:00,84.21929288,42.84004974,749.4876099,63.68742752,71.47741699,1
08-12-2023 19:00,77.08327532,24.97924423,776.4962158,58.90110016,69.37728882,1
08-12-2023 20:00,78.48230171,32.03296661,776.4962158,53.08913422,73.04029846,1
08-12-2023 21:00,84.29939055,46.91697311,776.4962158,62.75946426,67.57020569,1
08-12-2023 22:00,114.7096519,0.129426137,202.9196014,52.74725723,60.92796326,0
08-12-2023 23:00,73.63492155,1.164835215,202.5642395,49.86568832,86.22710419,0
09-12-2023 00:00,106.0207596,0.194139197,202.5642395,50.54945374,73.28449249,0
09-12-2023 01:00,109.5091658,0.194139197,152.1008453,51.72161484,58.87668228,0
09-12-2023 02:00,122.8593464,0.129426137,140.7288208,50.5982933,58.87668228,0
09-12-2023 03:00,118.2048874,0.194139197,140.7288208,51.6239357,54.60317612,0
09-12-2023 04:00,120.598052,0.194139197,141.7949524,51.37973404,56.82540131,0
09-12-2023 05:00,99.17216492,23.9438343,749.8430176,60.31746292,67.10623169,1
09-12-2023 06:00,19.99829185,94.80464172,798.8848877,74.92063904,93.87057495,1
09-12-2023 07:00,0.063980467,47.88766861,796.7526245,42.5396843,100,0
09-12-2023 08:00,0.035653237,0.194139197,9.950523376,0.390720427,100,0
09-12-2023 09:00,0.03907204,0.194139197,10.66127491,0.293040305,100,0
09-12-2023 10:00,0.035653237,0.194139197,11.0166502,0.341880351,100,0
09-12-2023 11:00,0.035653237,0.194139197,11.0166502,0.390720427,100,0
09-12-2023 12:00,0.032234433,0.194139197,10.66127491,0.390720427,100,0
09-12-2023 13:00,0.032234433,0.194139197,10.66127491,0.390720427,100,0
09-12-2023 14:00,0.049328452,0.194139197,11.0166502,0.341880351,100,0
09-12-2023 15:00,0.042490844,0.194139197,9.950523376,0.341880351,100,0
09-12-2023 16:00,0.035653237,0.194139197,10.66127491,0.390720427,100,0
09-12-2023 17:00,0.042490844,0.194139197,103.0589981,0.390720427,99.92674255,0
09-12-2023 18:00,0.024664226,0.194139197,793.5541992,42.97924423,100,0
09-12-2023 19:00,0.035653237,0.129426137,793.5541992,42.5396843,99.92674255,0
09-12-2023 20:00,107.2456722,0.129426137,598.4528809,61.58730316,60.58608246,0
09-12-2023 21:00,118.4598293,14.94871807,551.1879272,56.41025925,56.33699799,0
09-12-2023 22:00,119.3921928,12.03663063,431.4262695,54.21245575,53.7973175,0
09-12-2023 23:00,119.323328,0.194139197,431.4262695,54.89621735,55.70207977,0
10-12-2023 00:00,119.5194225,2.070818186,431.4262695,53.62637711,52.16117477,0
10-12-2023 01:00,117.0232058,14.94871807,431.4262695,52.74725723,69.98779297,0
10-12-2023 02:00,116.3655739,0.388278395,401.2193298,55.97069931,55.97069931,0
10-12-2023 03:00,114.5479879,5.371184349,401.2193298,54.99389648,60.53724289,0
10-12-2023 04:00,116.5799809,0.129426137,371.0123901,51.33089447,52.30769348,0
10-12-2023 05:00,97.41685152,0.194139197,598.8082275,51.18437576,61.56288528,1
10-12-2023 06:00,95.77899814,2.070818186,640.0318604,53.77289581,59.3406601,1
10-12-2023 07:00,95.8686192,28.99145317,640.0318604,57.09402084,65.25030518,1
10-12-2023 08:00,98.86715889,6.083028316,640.0318604,61.14774323,66.54457092,1
10-12-2023 09:00,94.72087955,28.99145317,640.0318604,55.4822998,62.49084473,1
10-12-2023 10:00,88.09670329,30.99755859,702.5780029,59.38950348,63.80952454,1
10-12-2023 11:00,89.46520662,37.98657227,702.5780029,61.63614273,63.46764374,1
10-12-2023 12:00,0,2.006104946,0,0,100,
10-12-2023 13:00,0,1.100122213,0,0,100,
10-12-2023 14:00,0.013675215,0.129426137,0,0.293040305,100,1
10-12-2023 15:00,0.035653237,0.194139197,10.66127491,0.390720427,100,0
10-12-2023 16:00,0.042490844,0.194139197,803.5047607,42.10012436,100,0
10-12-2023 17:00,91.04493856,33.97436142,697.9581299,67.3992691,67.13064575,1
10-12-2023 18:00,92.27985716,79.79121399,802.083252,68.66911316,74.40781403,1
10-12-2023 19:00,90.22393513,81.7973175,748.0661011,64.61538696,66.27594757,1
10-12-2023 20:00,93.34847403,27.05006218,698.3134766,60.75702286,67.03296661,1
10-12-2023 21:00,95.60683823,46.98168564,698.3134766,59.53602219,66.49572754,1
10-12-2023 22:00,96.6437161,39.02198029,698.3134766,64.66423035,68.0830307,1
10-12-2023 23:00,0.035653237,0.194139197,794.975769,41.90476227,100,0
11-12-2023 00:00,0.032234433,0.194139197,794.975769,41.07448196,100,0
11-12-2023 01:00,90.88229513,8.024419785,694.7597656,53.43101501,69.81684875,1
11-12-2023 02:00,84.33699656,47.88766861,747.3553467,56.16605759,66.49572754,1
11-12-2023 03:00,85.43565726,86.78022003,747.3553467,71.1111145,67.49694824,1
11-12-2023 04:00,85.54505849,61.86568832,747.3553467,61.53846359,65.66545105,1
11-12-2023 05:00,104.6278448,0.194139197,498.236908,48.64468765,59.60928345,0
11-12-2023 06:00,114.2652063,0.194139197,498.9476624,56.70330048,51.6239357,0
11-12-2023 07:00,107.6793718,20.96703339,498.9476624,54.60317612,75.38461304,0
11-12-2023 08:00,113.4947567,0.194139197,498.9476624,53.38217545,55.53113937,0
11-12-2023 09:00,114.7946301,0.129426137,304.2016907,51.57509613,59.21856308,0
11-12-2023 10:00,119.6385918,2.070818186,304.2016907,55.62881851,53.72405624,0
11-12-2023 11:00,119.3843775,0.194139197,304.2016907,52.35653687,56.04396057,0
11-12-2023 12:00,117.7858391,10.03052521,304.2016907,56.45909882,53.72405624,0
11-12-2023 13:00,117.4884081,3.10622716,304.2016907,55.4822998,51.6239357,0
11-12-2023 14:00,120.4168549,2.006104946,304.2016907,55.87302017,50.84249496,0
11-12-2023 15:00,120.9533653,0.129426137,304.2016907,53.91941833,65.07936859,0
11-12-2023 16:00,114.5028133,0.129426137,304.2016907,50.64713287,56.23931885,0
11-12-2023 17:00,115.4764385,0.129426137,304.2016907,55.43345642,57.16727829,0
11-12-2023 18:00,120.1731434,0.194139197,304.2016907,51.6239357,56.70330048,0
11-12-2023 19:00,119.6686277,4.012209892,304.2016907,55.92185974,58.60806274,0
11-12-2023 20:00,116.0532427,0.129426137,304.2016907,53.04029465,59.51160049,0
11-12-2023 21:00,115.138464,0.194139197,304.2016907,54.65201569,57.26496124,0
11-12-2023 22:00,120.6107502,1.164835215,304.2016907,57.58242035,53.87057495,0
11-12-2023 23:00,121.1313839,13.00732613,101.9928665,54.55433655,68.25396729,0
12-12-2023 00:00,86.56825638,0.194139197,101.9928665,47.71672821,73.67521667,0
12-12-2023 01:00,114.892313,0.194139197,304.9124451,52.30769348,79.70696259,0
12-12-2023 02:00,114.2317533,0.194139197,101.9928665,49.42612839,52.23443604,0
12-12-2023 03:00,115.1697226,1.164835215,101.6374893,46.88644791,63.41880417,0
12-12-2023 04:00,117.5120916,9.059829712,101.2821198,59.09646225,63.17460632,0
12-12-2023 05:00,102.4148995,0.194139197,100.5713577,55.62881851,82.85714722,0
12-12-2023 06:00,117.9951191,0.194139197,100.9267349,52.21001434,54.11477661,0
12-12-2023 07:00,0.032234433,0.194139197,101.9928665,48.88888931,67.91208649,0
12-12-2023 08:00,109.6437149,0.194139197,100.5713577,51.6239357,67.17948914,0
12-12-2023 09:00,107.6561718,0.194139197,100.2159882,49.67033005,82.90598297,0
12-12-2023 10:00,0.042490844,0.194139197,101.6374893,51.52625275,53.16239548,0
12-12-2023 11:00,0.035653237,0.194139197,801.3724976,41.26984024,100,0
12-12-2023 12:00,0.035653237,0.129426137,800.6617432,42.10012436,100,0
12-12-2023 13:00,0.035653237,0.194139197,800.6617432,41.70940399,100,0
12-12-2023 14:00,0.035653237,0.194139197,10.66127491,0.390720427,100,0
12-12-2023 15:00,0.035653237,0.194139197,10.66127491,0.390720427,100,0
12-12-2023 16:00,0.035653237,0.194139197,10.66127491,0.341880351,100,0
12-12-2023 17:00,0.035653237,0.194139197,10.30589867,0.341880351,100,0
12-12-2023 18:00,0.035653237,0.194139197,10.66127491,0.341880351,100,0
12-12-2023 19:00,0.032234433,0.194139197,10.66127491,0.390720427,100,0
12-12-2023 20:00,84.66398025,0.194139197,748.0661011,45.66544724,55.33577728,1
12-12-2023 21:00,81.40586376,44.97558212,750.9091797,69.30403137,66.78877258,1
12-12-2023 22:00,82.83028698,7.11843729,750.9091797,54.70085907,64.0293045,1
12-12-2023 23:00,83.52576661,2.070818186,750.9091797,46.64224625,75.8241806,1
13-12-2023 00:00,101.5362635,58.88888931,646.0733032,65.20146942,64.68864441,0
13-12-2023 01:00,108.7975588,2.070818186,500.7245178,53.04029465,61.05006409,0
13-12-2023 02:00,117.5597124,0.194139197,500.7245178,57.04518127,62.05128479,0
13-12-2023 03:00,119.0788774,10.03052521,500.7245178,57.63125992,60.53724289,0
13-12-2023 04:00,114.9470139,2.070818186,500.7245178,55.09157944,58.73015976,0
13-12-2023 05:00,113.5086756,0.194139197,554.0308838,52.25885391,70.74481201,0
13-12-2023 06:00,109.7536097,16.04883957,619.7754517,52.21001434,72.01465607,0
13-12-2023 07:00,106.1848631,5.112332344,619.7754517,52.21001434,57.31380081,0
13-12-2023 08:00,86.43077183,0.194139197,619.7754517,51.72161484,84.88400269,0
13-12-2023 09:00,107.8195429,4.012209892,619.7754517,49.47496796,78.43711853,0
13-12-2023 10:00,109.5418797,1.164835215,453.104187,52.21001434,59.38950348,0
13-12-2023 11:00,110.3311348,0.194139197,255.1598358,56.11721802,57.38705826,1
13-12-2023 12:00,116.4730215,0.129426137,304.9124451,53.08913422,51.35531616,0
13-12-2023 13:00,116.0737495,0.194139197,304.9124451,57.68009949,52.35653687,0
13-12-2023 14:00,131.8420019,9.059829712,304.9124451,56.65446091,52.89377594,0
13-12-2023 15:00,125.5670347,0.129426137,304.9124451,55.92185974,53.45543671,0
13-12-2023 16:00,121.9196587,0.129426137,304.9124451,49.96337128,57.16727829,0
13-12-2023 17:00,119.638588,4.012209892,304.9124451,54.26129532,55.99511719,0
13-12-2023 18:00,120.1448174,0.129426137,383.0951538,54.70085907,57.92430115,0
13-12-2023 19:00,119.7614231,6.083028316,405.128479,57.19169998,65.42124939,0
13-12-2023 20:00,120.1719236,5.112332344,422.1864929,56.60561752,59.97558212,0
13-12-2023 21:00,119.9553185,6.083028316,422.1864929,57.14286041,69.20635223,0
13-12-2023 22:00,119.5091639,4.012209892,464.4762268,56.55677795,69.81684875,0
13-12-2023 23:00,119.2363863,4.012209892,464.4762268,55.72649765,66.93528748,0
14-12-2023 00:00,122.1450567,3.10622716,464.4762268,55.14041901,63.17460632,0
14-12-2023 01:00,124.6092815,1.164835215,464.4762268,55.28693771,57.87546158,0
14-12-2023 02:00,124.402689,10.03052521,464.4762268,58.07081985,59.19414139,0
14-12-2023 03:00,127.6039085,8.995116234,496.1046753,57.97314072,54.67643738,0
14-12-2023 04:00,128.5631313,12.03663063,496.1046753,61.00122452,59.53602219,0
14-12-2023 05:00,128.9377356,8.089133263,501.7907104,57.33821869,60.92796326,0
14-12-2023 06:00,99.36801267,9.124542236,601.6513062,54.65201569,54.06593704,1
14-12-2023 07:00,84.18901467,21.03174591,752.3306885,56.11721802,59.90232086,1
14-12-2023 08:00,88.05739212,14.10744858,717.8591309,50.50061417,61.95360565,1
14-12-2023 09:00,92.53871012,6.083028316,717.8591309,54.06593704,63.07692719,1
14-12-2023 10:00,99.49157715,24.97924423,683.3876953,58.51037979,59.60928345,1
14-12-2023 11:00,107.2947521,6.083028316,502.5014038,52.84493637,67.66789246,0
14-12-2023 12:00,69.13748741,4.012209892,204.3411102,47.27716827,59.80464172,0
14-12-2023 13:00,115.434679,5.047619343,656.0237427,56.65446091,67.57020569,0
14-12-2023 14:00,117.7443285,14.10744858,598.4528809,57.14286041,66.81318665,0
14-12-2023 15:00,118.1848631,8.995116234,598.4528809,56.11721802,64.17582703,0
14-12-2023 16:00,116.6962185,12.03663063,598.4528809,52.7960968,62.44200516,0
14-12-2023 17:00,118.7457895,1.164835215,598.4528809,55.04273605,62.78388596,0
14-12-2023 18:00,123.8268652,12.03663063,598.4528809,55.28693771,53.47985458,0
14-12-2023 19:00,129.8791218,14.10744858,598.4528809,57.77777863,66.10501099,0
14-12-2023 20:00,129.4634953,4.012209892,598.4528809,56.45909882,58.26618195,0
14-12-2023 21:00,129.8498211,2.006104946,598.4528809,58.70574188,58.80342102,0
14-12-2023 22:00,99.61440945,3.623931646,501.4353027,52.06349564,61.83150482,1
14-12-2023 23:00,100.3010981,28.99145317,698.3134766,60.07326126,59.43834305,1
15-12-2023 00:00,101.4398074,77.849823,698.3134766,66.03174591,63.27228546,1
15-12-2023 01:00,103.0385883,32.93894958,698.3134766,60.65934372,62.24664307,1
15-12-2023 02:00,104.6757009,67.81929779,698.3134766,72.18559265,63.49206543,1
15-12-2023 03:00,105.105988,74.74359131,698.3134766,70.47618866,66.34920502,1
15-12-2023 04:00,104.3255186,40.89865875,698.3134766,66.61782837,63.27228546,1
15-12-2023 05:00,105.4031785,43.87545776,698.3134766,66.95970917,61.24542236,1
15-12-2023 06:00,105.2073309,43.87545776,698.3134766,69.25518799,63.93162537,1
15-12-2023 07:00,104.1308966,70.14896393,698.3134766,71.64835358,62.41758347,1
15-12-2023 08:00,104.9816899,61.86568832,698.3134766,69.64591217,64.54212952,1
15-12-2023 09:00,104.0979273,65.87789917,698.3134766,64.3711853,64.24908447,1
15-12-2023 10:00,99.78901231,57.98290634,696.1812134,66.37362671,63.66300583,1
15-12-2023 11:00,104.2515264,68.85470581,696.1812134,65.7387085,63.00366592,1
15-12-2023 12:00,106.0608072,44.9108696,696.1812134,67.20391083,62.71062469,1
15-12-2023 13:00,104.6505527,55.84737396,696.1812134,72.4786377,63.93162537,1
15-12-2023 14:00,96.63760734,96.81074524,742.380127,78.87667847,69.47496796,1
15-12-2023 15:00,89.43687701,87.686203,766.5457153,73.9438324,69.13308716,1
15-12-2023 16:00,84.49280047,59.92429733,779.6945801,64.95726776,68.71794891,1
15-12-2023 17:00,81.86667299,74.74359131,800.6617432,65.15262604,70.03662872,1
15-12-2023 18:00,87.44346976,64.77777863,800.6617432,63.98046494,74.09035492,1
15-12-2023 19:00,110.7218637,2.070818186,350.4005432,51.2820549,61.63614273,0
15-12-2023 20:00,128.7738762,11.00122166,503.2121582,58.26618195,57.99755859,0
15-12-2023 21:00,129.7877941,17.0842495,503.2121582,60.75702286,55.70207977,0
15-12-2023 22:00,129.6857166,7.11843729,503.2121582,57.68009949,57.26496124,0
15-12-2023 23:00,130.0420055,6.147741318,503.2121582,55.87302017,56.48352051,0
16-12-2023 00:00,128.9267454,15.01343155,503.2121582,55.23809814,54.43223572,0
16-12-2023 01:00,129.7428598,2.070818186,588.1470337,57.72893906,56.06837845,0
16-12-2023 02:00,129.7611761,24.97924423,588.1470337,58.75458145,56.04396057,0
16-12-2023 03:00,127.4229565,26.01465225,653.5361328,61.05006409,68.98657227,0
16-12-2023 04:00,0.053479856,0.194139197,791.7773438,41.5140419,99.70696259,0
16-12-2023 05:00,0.035653237,0.194139197,796.3972778,41.75824356,99.6581192,0
16-12-2023 06:00,0.035653237,0.194139197,796.3972778,41.56288147,99.73137665,0
16-12-2023 07:00,0.050061053,0.194139197,796.3972778,42.63736343,99.78022003,0
16-12-2023 08:00,0.032234433,0.129426137,796.3972778,42.00244141,100,0
16-12-2023 09:00,97.67741275,0.194139197,550.8325195,45.37240601,55.79975891,0
16-12-2023 10:00,121.3191719,1.164835215,597.3867188,57.77777863,67.98535156,0
16-12-2023 11:00,121.3145313,10.93650818,403.7069397,56.41025925,64.81074524,0
16-12-2023 12:00,124.7299156,0.194139197,332.6317749,56.60561752,62.66178513,0
16-12-2023 13:00,132.0434694,0.194139197,303.4909668,56.01953888,56.84981918,0
16-12-2023 14:00,134.3340664,7.11843729,303.4909668,56.01953888,59.38950348,0
16-12-2023 15:00,134.466917,0.194139197,303.4909668,56.55677795,59.12088013,0
16-12-2023 16:00,134.4735126,0.129426137,303.4909668,46.0561676,52.91819763,0
16-12-2023 17:00,135.1387129,1.164835215,303.4909668,52.64957428,52.47863388,0
16-12-2023 18:00,135.1863289,0.194139197,303.4909668,50.54945374,56.14163971,0
16-12-2023 19:00,127.4903555,0.194139197,303.4909668,51.72161484,59.21856308,0
16-12-2023 20:00,129.539197,0.194139197,303.4909668,56.84981918,59.41392136,0
16-12-2023 21:00,134.5162449,0.194139197,303.4909668,55.33577728,61.95360565,0
16-12-2023 22:00,129.4698467,0.194139197,303.4909668,56.01953888,54.96947861,0
16-12-2023 23:00,127.2620296,0.194139197,303.4909668,52.16117477,52.30769348,0
17-12-2023 00:00,126.9186859,0.194139197,303.4909668,53.82173538,51.23321533,0
17-12-2023 01:00,134.2918262,0.129426137,303.4909668,53.1379776,53.55311584,0
17-12-2023 02:00,104.3560476,5.112332344,303.4909668,58.02198029,57.50915909,1
17-12-2023 03:00,101.6527529,22.00244331,632.5689697,57.14286041,59.48718262,1
17-12-2023 04:00,101.5721598,15.01343155,632.5689697,56.70330048,58.77899933,1
17-12-2023 05:00,101.3394377,21.93772888,633.6351318,57.24053955,63.05250549,1
17-12-2023 06:00,114.3377352,0.194139197,502.1460571,51.72161484,63.80952454,0
17-12-2023 07:00,129.6908464,8.153845787,422.8972473,56.45909882,54.4810791,0
17-12-2023 08:00,134.1247931,5.112332344,474.0713501,55.57997894,55.45787811,0
17-12-2023 09:00,134.3794937,17.0842495,552.9647827,57.19169998,59.85348129,0
17-12-2023 10:00,134.0654459,8.024419785,654.2468872,57.33821869,57.06959915,0
17-12-2023 11:00,0.03907204,0.194139197,797.8187866,41.95360184,100,0
17-12-2023 12:00,0.035653237,0.194139197,11.0166502,0.341880351,100,0
17-12-2023 13:00,0.05641026,0.194139197,11.0166502,0.341880351,100,0
17-12-2023 14:00,0.050061053,0.194139197,10.66127491,0.390720427,100,0
17-12-2023 15:00,0.099145304,0.194139197,10.66127491,0.341880351,100,0
17-12-2023 16:00,0.035653237,0.194139197,11.0166502,0.341880351,100,0
17-12-2023 17:00,0.035653237,0.194139197,10.66127491,0.341880351,99.97557831,0
17-12-2023 18:00,0.032234433,0.194139197,10.66127491,0.341880351,99.85347748,0
17-12-2023 19:00,0.03907204,0.258852273,10.66127491,0.341880351,99.92674255,0
17-12-2023 20:00,0.032234433,0.194139197,11.0166502,0.341880351,99.80464172,0
17-12-2023 21:00,0.035653237,0.194139197,799.9509888,42.3443222,99.70696259,0
17-12-2023 22:00,0.035653237,0.194139197,799.9509888,42.44200134,99.6581192,0
17-12-2023 23:00,0.035653237,0.194139197,799.9509888,41.90476227,99.63369751,0
18-12-2023 00:00,0.035653237,0.194139197,799.9509888,42.39316177,99.58486176,0
18-12-2023 01:00,0.070818074,0.194139197,799.9509888,42.73504257,99.56044006,0
18-12-2023 02:00,0.035653237,0.194139197,799.9509888,41.95360184,99.51159668,0
18-12-2023 03:00,0.035653237,0.194139197,799.9509888,41.95360184,99.3406601,0
18-12-2023 04:00,0.046642249,0.194139197,799.9509888,42.14896393,99.3162384,0
18-12-2023 05:00,124.2395639,5.112332344,503.9229126,55.92185974,50.25641251,0
18-12-2023 06:00,132.1191721,0.194139197,503.9229126,58.55921936,56.48352051,0
18-12-2023 07:00,131.9108725,3.10622716,503.9229126,59.29182053,56.23931885,0
18-12-2023 08:00,131.3384676,0.194139197,503.9229126,56.31258011,56.63003922,0
